well_id,source,n_grid,washout_flagged,no_bitsize,washout_interval_m,min_interval_pass,n_curves_meeting,drop_reason,dedup_hash,present,missing_GR,missing_RHOB,missing_NPHI,missing_DTC,missing_PEF,missing_SP,missing_CALI,missing_RDEP,missing_RMED,missing_RSHA,missing_DTS,hampel_GR,hampel_RHOB,hampel_NPHI,hampel_PEF,hampel_CALI,hampel_RSHA,suspect_m_RHOB,suspect_m_NPHI,suspect_m_PEF,hampel_DTC,hampel_DTS,hampel_RDEP,hampel_SP,hampel_RMED
TWR-327,nlog,432,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),601391f690811f59,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-328,nlog,415,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),b321e0068e18a6e8,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-329,nlog,417,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),e8cbbe555a69951b,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-330,nlog,430,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),9c6a9dc7bd18318a,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-331,nlog,445,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),041885fe47b9e357,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-332,nlog,451,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),53f9b7f4929a880d,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-333,nlog,411,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),6d4ca39fc9abdd24,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-334,nlog,438,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),3a07a835327bff89,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-335,nlog,394,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),1d70c7830c069709,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-336,nlog,409,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),beb43662f63bb1a8,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-337,nlog,546,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),1538a249e9bc7a34,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-338,nlog,560,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),1aadb5d37d516e07,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-339,nlog,564,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),0f051c3f7b2da4df,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-340,nlog,3405,False,True,0.0,False,1,only 1 curves >= 100 m (need 3),6ea3f97ece5a96f7,GR,0.0015,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03176,,,,,,0.0,0.0,0.0,,,,,
TWR-341,nlog,508,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),1573d169fa14c483,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-342,nlog,482,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),87325061838060d0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-343,nlog,421,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),a9ca381eecf6308a,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-344,nlog,611,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),6d34de754ae88d01,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-345,nlog,383,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),b47800636a49e494,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-346,nlog,182,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),6fcc2ad7ebcc5749,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-347,nlog,732,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),86fa24d4c9fb1ed6,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-347A,nlog,676,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),9f4d36197833b46e,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-347B,nlog,546,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),83febcb7bf75ffba,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-348,nlog,191,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),2538a5a205b243ef,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-349,nlog,502,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),9b16d2bf54e378f2,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-350,nlog,425,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),7c69a7eb14ef33b0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-351,nlog,521,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),785838158f750f87,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-352,nlog,501,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),99552267fc47d009,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-353,nlog,496,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),54754c3ecd71959a,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-354,nlog,508,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),5096e564bd18852e,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-355,nlog,463,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),c9879ba575a03c17,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-356,nlog,479,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),d13446e7ad353f3b,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-357,nlog,501,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),d2964f2416d7cbba,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-358,nlog,386,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),ef5851f260381377,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-359,nlog,393,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),1ec96d4ed818f31c,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-360,nlog,404,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),14db340393af9024,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-361,nlog,418,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),b01d1f13c3382c85,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-362,nlog,364,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),88d772cbaa9eb7a2,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-363,nlog,443,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),0368e6ffbd683356,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-364,nlog,416,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),dcd17ca72a5a9ef3,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-365,nlog,421,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),9c327aaddd779723,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-366,nlog,416,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),e2c850a7c47e68bd,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-367,nlog,503,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),d81be6731d5c4dd4,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-368,nlog,476,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),2e6aa619b00b0c68,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-369,nlog,441,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),dd1ac77f925b2994,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-370,nlog,390,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),4b22298412f77120,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-371,nlog,434,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),65579274236aa117,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-372,nlog,451,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),238fe52500d44e38,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-373,nlog,500,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),70e79169ed328414,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-374,nlog,495,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),5f16388e7151e861,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-375,nlog,544,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),db1d77758bebced2,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-376,nlog,530,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),7c989ad2dafc5429,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-377,nlog,535,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),72fd4d4cb9f03dfb,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-378,nlog,448,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),16b5e0ba987bded5,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-379,nlog,459,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),8ee2f79b6ae1beb1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-380,nlog,458,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),43231caa4d1792ea,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-381,nlog,3112,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),326c30d0e5709125,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-382,nlog,3125,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),df86aaf3c6ca0a0b,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-383,nlog,3252,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),5fe53217f9bf37f7,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-384,nlog,364,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),d15ad94c619434ca,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-385,nlog,396,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),742f31e56b8e1230,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-386,nlog,417,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),a19e6d1138adca67,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-387,nlog,423,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),fb87818e4e7e4340,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-388,nlog,524,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),31d4e5fb77843be6,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-389,nlog,438,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),b4d91c35b47f29d5,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-390,nlog,375,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),697178d3f080229c,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-391,nlog,381,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),4b8c4303eb303c1f,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-392,nlog,393,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),b92564b1895d4997,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-393,nlog,349,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),2462b41bdd181590,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-394,nlog,331,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),3f51bafbfc4e98a1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-395,nlog,364,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),21728f0d52277c29,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-396,nlog,425,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),a70f1a16ee0e0b0f,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-397,nlog,414,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),83e7e0181a5b0061,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-398,nlog,423,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),61edd7e346dbff72,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-399,nlog,2648,False,True,0.0,False,2,only 2 curves >= 100 m (need 3),b281f79c2dbc1984,"SP,CALI",1.0,1.0,1.0,1.0,1.0,0.1401,0.0079,1.0,1.0,1.0,1.0,,,,,0.0137,,0.0,0.0,0.0,,,,0.01318,
TWR-400,nlog,410,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),7394f9f16051bca5,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-401,nlog,451,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),54e4b1f97083db5d,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-402,nlog,2553,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),c1e5245b14fc4dc6,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-403,nlog,2553,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),cd4a37ab8a307902,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-404,nlog,2529,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),4489614fa3662875,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-405,nlog,2501,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),31f3a96e51eb5c22,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-406,nlog,2490,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),11e86b527a30f248,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-407,nlog,2497,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),ea94892508c157a4,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-408,nlog,2590,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),734888d573bd80e9,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-409,nlog,2565,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),d4b32a41f9211a4b,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-410,nlog,2563,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),c58b993fd01c8b1b,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-411,nlog,435,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),cc716d150ef4ed06,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-412,nlog,474,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),c9b31baf6e1323d1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-413,nlog,424,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),e4f4aa1af03fd5a0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-414,nlog,2474,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),4355fa5eac817b78,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-415,nlog,2451,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),d7c18029264ca961,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-416,nlog,2441,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),8d8c3cd1ac1962c4,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-417,nlog,2418,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),2f073bc28f07a743,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-418,nlog,1957,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),a115d5220465a353,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-419,nlog,1554,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),38ec33c41ac4cbe5,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-420,nlog,2504,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),9d332326d6ead57a,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-421,nlog,2518,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),03e9b4f64230ccfe,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-422,nlog,2361,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),557775f72d923711,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-423,nlog,2351,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),647143f7a5f0c14a,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-424,nlog,2323,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),b7f4c3985f2f79c8,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-425,nlog,2287,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),42c8c0f58ef2f671,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-426,nlog,2292,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),525ac336c75ba0c4,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-427,nlog,2287,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),9cd6ea909cb45750,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-428,nlog,2269,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),95bdda83dd970f06,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-429,nlog,2127,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),2b93f403534c6e86,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-430,nlog,2233,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),161f73257cd886d3,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-432,nlog,2260,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),6689e9679f361a88,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-433,nlog,2279,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),f571ce48bc33933c,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-434,nlog,2338,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),f153b1be2d4faccf,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-435,nlog,2286,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),b38e99358e9e73b2,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-436,nlog,2257,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),017d0358270950a3,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-437,nlog,2258,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),d3590da2405ecf18,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
TWR-438,nlog,2256,False,True,0.0,False,0,only 0 curves >= 100 m (need 3),2f248720f25b61fa,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
