well_id,borehole_name,uwi,nitg_number,mapviewer_id,public_as_of,on_offshore,lon,lat,detail_url
TWR-536,TWENTE-RIJN-536,5789,B34E1698,1639333585,2019-09-30,ON,6.76628515,52.21348751,https://www.nlog.nl/nlog-mapviewer/brh/1639333585
TWR-537,TWENTE-RIJN-537,5823,B34E1753,1868526125,2020-10-19,ON,6.76404761,52.21352302,https://www.nlog.nl/nlog-mapviewer/brh/1868526125
TWR-538,TWENTE-RIJN-538,5825,B34E1757,1899929516,2020-11-25,ON,6.76164583,52.21404048,https://www.nlog.nl/nlog-mapviewer/brh/1899929516
TWR-539,TWENTE-RIJN-539,5831,B34E1791,2024064208,2021-05-19,ON,6.75700679,52.21425143,https://www.nlog.nl/nlog-mapviewer/brh/2024064208
TWR-540,TWENTE-RIJN-540,5827,B34E1758,1919770856,2021-01-13,ON,6.75508487,52.21386291,https://www.nlog.nl/nlog-mapviewer/brh/1919770856
TWR-541,TWENTE-RIJN-541,5869,B34E1865,2427379098,2022-07-19,ON,6.7530469,52.21348705,https://www.nlog.nl/nlog-mapviewer/brh/2427379098
WFM-03,WARFSTERMOLEN-03,5822,B06F2130,1852882259,2020-10-31,ON,6.24788153,53.29281003,https://www.nlog.nl/nlog-mapviewer/brh/1852882259
WGD-01,WIJNGAARDEN-01,4188,B38D0316,106520438,2008-09-28,ON,4.7671839,51.85419383,https://www.nlog.nl/nlog-mapviewer/brh/106520438
WGF-01,WIERINGERWERF-01,3738,B14F0123,106518443,2003-01-01,ON,5.01841741,52.88512912,https://www.nlog.nl/nlog-mapviewer/brh/106518443
WGRT-01,WEST GROET-01,3963,B14C0058,106519423,2005-01-24,ON,4.64343544,52.71654605,https://www.nlog.nl/nlog-mapviewer/brh/106519423
WHM-01,WESTHEM-01,2515,B10G0052,106512693,2003-01-01,ON,5.55173507,53.00786234,https://www.nlog.nl/nlog-mapviewer/brh/106512693
WIM-01,WIMMENUM-EGMOND-01,2213,B19A0245,106511024,2003-01-01,ON,4.6346909,52.62914106,https://www.nlog.nl/nlog-mapviewer/brh/106511024
WIR-01,WIERDEN-01,2214,B28D0118,106511029,2003-01-01,ON,6.61060517,52.35311312,https://www.nlog.nl/nlog-mapviewer/brh/106511029
WIT-01,WITTEN-01,5256,B12D1731,237510491,2004-12-15,ON,6.53709962,52.97224874,https://www.nlog.nl/nlog-mapviewer/brh/237510491
WIT-01-S1,WITTEN-01-SIDETRACK1,3962,B12D0288,106519418,2005-01-09,ON,6.53709962,52.97224874,https://www.nlog.nl/nlog-mapviewer/brh/106519418
WIT-02,WITTEN-02,5257,B12D1732,237579694,2012-03-09,ON,6.53742679,52.97205911,https://www.nlog.nl/nlog-mapviewer/brh/237579694
WIT-02-S1,WITTEN-02-SIDETRACK1,5376,B12D1733,246561020,2012-04-14,ON,6.53742679,52.97205911,https://www.nlog.nl/nlog-mapviewer/brh/246561020
WIT-03,WITTEN-03,5524,B12D1787,414618676,2014-06-21,ON,6.53672878,52.97226878,https://www.nlog.nl/nlog-mapviewer/brh/414618676
WIT-04,WITTEN-04,5783,B12D1946,1619327975,2019-09-10,ON,6.53777119,52.97244459,https://www.nlog.nl/nlog-mapviewer/brh/1619327975
WIT-05,WITTEN-05,5788,B12D1947,1639139807,2019-10-30,ON,6.53791395,52.97236838,https://www.nlog.nl/nlog-mapviewer/brh/1639139807
WLK-01,WILLESKOP-01,3355,B38E0189,106516580,2003-01-01,ON,4.88667298,52.01738,https://www.nlog.nl/nlog-mapviewer/brh/106516580
WLO-01,WEERSELO-01,2215,B28H0244,106511034,2003-01-01,ON,6.83812758,52.36108949,https://www.nlog.nl/nlog-mapviewer/brh/106511034
ZPD-09,ZUIDERPOLDER-09,2337,B08C0090,106511712,2003-01-01,ON,6.98747032,53.2046712,https://www.nlog.nl/nlog-mapviewer/brh/106511712
ZPD-10,ZUIDERPOLDER-10,2338,B08C0091,106511717,2003-01-01,ON,6.98763765,53.20405392,https://www.nlog.nl/nlog-mapviewer/brh/106511717
ZPD-11,ZUIDERPOLDER-11,2339,B08C0092,106511722,2003-01-01,ON,6.98780498,53.20343663,https://www.nlog.nl/nlog-mapviewer/brh/106511722
ZPD-12,ZUIDERPOLDER-12,2455,B08C0082,106512375,2003-01-01,ON,6.98711075,53.20209263,https://www.nlog.nl/nlog-mapviewer/brh/106512375
ZPD-12-S1,ZUIDERPOLDER-12-SIDETRACK1,3070,B08C0088,106512379,2003-01-01,ON,6.98711075,53.20209263,https://www.nlog.nl/nlog-mapviewer/brh/106512379
ZRP-01,ZEERIJP-01,2340,B07E0033,106511727,2003-01-01,ON,6.73851109,53.34651863,https://www.nlog.nl/nlog-mapviewer/brh/106511727
ZRP-02,ZEERIJP-02,5799,B07E1240,1665186020,2020-01-05,ON,6.73812215,53.34653982,https://www.nlog.nl/nlog-mapviewer/brh/1665186020
ZRP-03,ZEERIJP-03,5813,B07E1241,1799291254,2020-07-09,ON,6.73830124,53.34652521,https://www.nlog.nl/nlog-mapviewer/brh/1799291254
ZRP-03-S1,ZEERIJP-03-SIDETRACK1,5818,B07E1242,1829716597,2020-08-30,ON,6.73830124,53.34652521,https://www.nlog.nl/nlog-mapviewer/brh/1829716597
ZSRM-01,ZUID SCHERMER-01,4135,B19D0294,106520223,2007-04-03,ON,4.78779239,52.55747246,https://www.nlog.nl/nlog-mapviewer/brh/106520223
ZST-01,ZEIST-01,2341,B32C0246,106511732,2003-01-01,ON,5.24563562,52.05771701,https://www.nlog.nl/nlog-mapviewer/brh/106511732
ZUR-01,ZURICH-WADDENZEE-01,2342,B10B0183,106511737,2003-01-01,ON,5.34288589,53.1230712,https://www.nlog.nl/nlog-mapviewer/brh/106511737
ZUW-01,ZUIDWOLDE-01,5260,B22A1046,237633656,2003-01-01,ON,6.48103336,52.62194646,https://www.nlog.nl/nlog-mapviewer/brh/237633656
ZUW-01-S1,ZUIDWOLDE-01-SIDETRACK1,2343,B22A0072,106511742,2003-01-01,ON,6.48103336,52.62194646,https://www.nlog.nl/nlog-mapviewer/brh/106511742
ZUW-02,ZUIDWOLDE-02,4009,B22A0138,106519616,2006-03-07,ON,6.44911994,52.64553747,https://www.nlog.nl/nlog-mapviewer/brh/106519616
ZVB-GT-01,ZEVENBERGEN-GT-01,5871,B44C0976,2427867811,2022-11-24,ON,4.62525045,51.63526793,https://www.nlog.nl/nlog-mapviewer/brh/2427867811
TWR-288,TWENTE-RIJN-288,3035,B34F0911,106515042,2003-01-01,ON,6.83260565,52.21752928,https://www.nlog.nl/nlog-mapviewer/brh/106515042
TWR-289,TWENTE-RIJN-289,3036,B34F0916,106515047,2003-01-01,ON,6.83201227,52.21761155,https://www.nlog.nl/nlog-mapviewer/brh/106515047
TWR-290,TWENTE-RIJN-290,3037,B34F0955,106515052,2003-01-01,ON,6.82634765,52.21713893,https://www.nlog.nl/nlog-mapviewer/brh/106515052
TWR-291,TWENTE-RIJN-291,3038,B34F0962,106515057,2003-01-01,ON,6.82575883,52.21710407,https://www.nlog.nl/nlog-mapviewer/brh/106515057
TWR-292,TWENTE-RIJN-292,3039,B34F0956,106515062,2003-01-01,ON,6.82516924,52.21706024,https://www.nlog.nl/nlog-mapviewer/brh/106515062
TWR-293,TWENTE-RIJN-293,3040,B34F0938,106515067,2003-01-01,ON,6.82284087,52.21689291,https://www.nlog.nl/nlog-mapviewer/brh/106515067
TWR-294,TWENTE-RIJN-294,3041,B34F0942,106515072,2003-01-01,ON,6.82226588,52.21684859,https://www.nlog.nl/nlog-mapviewer/brh/106515072
TWR-295,TWENTE-RIJN-295,3042,B34F0853,106515077,2003-01-01,ON,6.82169167,52.21681324,https://www.nlog.nl/nlog-mapviewer/brh/106515077
TWR-296,TWENTE-RIJN-296,3043,B34F0809,106515082,2003-01-01,ON,6.81936332,52.21664584,https://www.nlog.nl/nlog-mapviewer/brh/106515082
TWR-297,TWENTE-RIJN-297,3044,B34F0812,106515087,2003-01-01,ON,6.81877451,52.21661095,https://www.nlog.nl/nlog-mapviewer/brh/106515087
TWR-298,TWENTE-RIJN-298,3045,B34F0817,106515092,2003-01-01,ON,6.81819954,52.21656661,https://www.nlog.nl/nlog-mapviewer/brh/106515092
TWR-299,TWENTE-RIJN-299,3046,B34F0786,106515097,2003-01-01,ON,6.81587121,52.21639914,https://www.nlog.nl/nlog-mapviewer/brh/106515097
TWR-300,TWENTE-RIJN-300,3047,B34F0784,106515102,2003-01-01,ON,6.8152824,52.21636423,https://www.nlog.nl/nlog-mapviewer/brh/106515102
TWR-301,TWENTE-RIJN-301,3048,B34F0790,106515107,2003-01-01,ON,6.81470743,52.21631988,https://www.nlog.nl/nlog-mapviewer/brh/106515107
TWR-302,TWENTE-RIJN-302,3049,B34F0854,106515112,2003-01-01,ON,6.8123945,52.21616084,https://www.nlog.nl/nlog-mapviewer/brh/106515112
TWR-304,TWENTE-RIJN-304,3050,B34F0850,106515117,2003-01-01,ON,6.81123074,52.21608154,https://www.nlog.nl/nlog-mapviewer/brh/106515117
TWR-542,TWENTE-RIJN-542,5889,B34E1868,2596220201,2022-12-21,ON,6.7752502,52.20506878,https://www.nlog.nl/nlog-mapviewer/brh/2596220201
TWR-543,TWENTE-RIJN-543,5878,B34E1866,2462167253,2022-11-22,ON,6.77361182,52.20594883,https://www.nlog.nl/nlog-mapviewer/brh/2462167253
TWR-544,TWENTE-RIJN-544,5887,B34E1867,2586582699,2023-03-07,ON,6.77139156,52.20601092,https://www.nlog.nl/nlog-mapviewer/brh/2586582699
TWR-545,TWENTE-RIJN-545,5901,B34E1870,2682743932,2023-05-30,ON,6.76930436,52.20677934,https://www.nlog.nl/nlog-mapviewer/brh/2682743932
TWR-546,TWENTE-RIJN-546,5892,B34E1869,2624720818,2023-04-12,ON,6.76682797,52.20779405,https://www.nlog.nl/nlog-mapviewer/brh/2624720818
TWR-547,TWENTE-RIJN-547,5911,B34E1915,3028679097,2024-07-31,ON,6.75893037,52.21656488,https://www.nlog.nl/nlog-mapviewer/brh/3028679097
TWR-548,TWENTE-RIJN-548,5924,B34E1919,3129916620,2025-02-11,ON,6.75437062,52.21893208,https://www.nlog.nl/nlog-mapviewer/brh/3129916620
TWR-549,TWENTE-RIJN-549,5922,B34E1918,3093280701,2024-12-10,ON,6.75197523,52.21657961,https://www.nlog.nl/nlog-mapviewer/brh/3093280701
TWR-552,TWENTE-RIJN-552,5935,B34E1931,3301626492,2025-07-02,ON,6.74547164,52.21899933,https://www.nlog.nl/nlog-mapviewer/brh/3301626492
TWR-553,TWENTE-RIJN-553,5942,B34E1934,3381262309,2025-10-01,ON,6.74623326,52.22021649,https://www.nlog.nl/nlog-mapviewer/brh/3381262309
TWR-554,TWENTE-RIJN-554,5944,B34E1935,3419313762,2025-10-28,ON,6.74708106,52.22141291,https://www.nlog.nl/nlog-mapviewer/brh/3419313762
TWR-555,TWENTE-RIJN-555,5929,B34E1929,3247987158,2025-04-02,ON,6.74324356,52.22175973,https://www.nlog.nl/nlog-mapviewer/brh/3247987158
TWR-556,TWENTE-RIJN-556,5930,B34E1930,3272045143,2025-05-08,ON,6.74267214,52.22036561,https://www.nlog.nl/nlog-mapviewer/brh/3272045143
TWR-557,TWENTE-RIJN-557,5941,B34E1933,3351578064,2025-08-31,ON,6.74317059,52.21863166,https://www.nlog.nl/nlog-mapviewer/brh/3351578064
TWR-558,TWENTE-RIJN-558,5919,B34E1916,3034582277,2024-10-10,ON,6.75279469,52.21535713,https://www.nlog.nl/nlog-mapviewer/brh/3034582277
WMR-01,WOUDMEER-01,3646,B14D0105,106518010,2003-01-01,ON,4.79523795,52.7255381,https://www.nlog.nl/nlog-mapviewer/brh/106518010
WMS-01,WOMMELS-01,5657,B10E1414,872287020,2016-09-20,ON,5.54817217,53.10417762,https://www.nlog.nl/nlog-mapviewer/brh/872287020
WNR-01,WIJNANDSRADE-01,2216,B62B0185,106511039,2003-01-01,ON,5.90226447,50.89396514,https://www.nlog.nl/nlog-mapviewer/brh/106511039
WOB-01,WOUBRUGGE-01,5063,B30F0583,147538462,2003-01-01,ON,4.55820595,52.16301875,https://www.nlog.nl/nlog-mapviewer/brh/147538462
WOB-01-S1,WOUBRUGGE-01-SIDETRACK1,2217,B30F0372,106511047,2003-01-01,ON,4.55820595,52.16301875,https://www.nlog.nl/nlog-mapviewer/brh/106511047
WRF-01,WARFFUM-01,2218,B03D0026,106511052,2003-01-01,ON,6.54553332,53.40520899,https://www.nlog.nl/nlog-mapviewer/brh/106511052
WRF-02,WARFFUM-02,5247,B03D0306,237326907,2003-01-01,ON,6.54489322,53.40475135,https://www.nlog.nl/nlog-mapviewer/brh/237326907
WRF-02-S1,WARFFUM-02-SIDETRACK1,5248,B03D0307,237382516,2003-01-01,ON,6.54489322,53.40475135,https://www.nlog.nl/nlog-mapviewer/brh/237382516
WRF-02-S2,WARFFUM-02-SIDETRACK2,2539,B03D0065,106512846,2003-01-01,ON,6.54489322,53.40475135,https://www.nlog.nl/nlog-mapviewer/brh/106512846
WRG-01,WARGA-01,2219,B11A0067,106511057,2003-01-01,ON,5.85920063,53.15179933,https://www.nlog.nl/nlog-mapviewer/brh/106511057
WRG-02,WARGA-02,2220,B11A0102,106511062,2003-01-01,ON,5.85825276,53.14946612,https://www.nlog.nl/nlog-mapviewer/brh/106511062
WRG-03,WARGA-03,2471,B11A0197,106512462,2003-01-01,ON,5.85916003,53.15141363,https://www.nlog.nl/nlog-mapviewer/brh/106512462
WRM-01,WIRDUM-01,2221,B11A0072,106511067,2003-01-01,ON,5.77884936,53.14886494,https://www.nlog.nl/nlog-mapviewer/brh/106511067
WRM-02,WIRDUM-02,2222,B11A0105,106511072,2003-01-01,ON,5.80777571,53.13556092,https://www.nlog.nl/nlog-mapviewer/brh/106511072
WRM-03,WIRDUM-03,3731,B11A0199,106518406,2003-01-01,ON,5.79977252,53.14377952,https://www.nlog.nl/nlog-mapviewer/brh/106518406
WRV-01,WAVERVEEN-01,2223,B31E0165,106511077,2003-01-01,ON,4.88529459,52.22724645,https://www.nlog.nl/nlog-mapviewer/brh/106511077
WRW-01,WIERINGERWAARD-01,2654,B14B0127,106513370,2003-01-01,ON,4.83104527,52.83711653,https://www.nlog.nl/nlog-mapviewer/brh/106513370
WS-MS-H2,WILLEM SOPHIA - MIJNSCHACHT HAM II,6046,B62E5070,4035080035,2003-01-01,ON,6.05112103,50.86115655,https://www.nlog.nl/nlog-mapviewer/brh/4035080035
ZVB-GT-01-S1,ZEVENBERGEN-GT-01-SIDETRACK1,5884,B44C0980,2530787192,2023-01-11,ON,4.62525045,51.63526793,https://www.nlog.nl/nlog-mapviewer/brh/2530787192
ZVB-GT-01-S2,ZEVENBERGEN-GT-01-SIDETRACK2,5898,B44C0983,2639382077,2023-03-22,ON,4.62525045,51.63526793,https://www.nlog.nl/nlog-mapviewer/brh/2639382077
ZVB-GT-02,ZEVENBERGEN-GT-02,5881,B44C0977,2466692225,2023-02-02,ON,4.62525013,51.63525895,https://www.nlog.nl/nlog-mapviewer/brh/2466692225
ZVB-GT-02-S1,ZEVENBERGEN-GT-02-SIDETRACK1,5890,B44C0982,2608645547,2023-02-19,ON,4.62525013,51.63525895,https://www.nlog.nl/nlog-mapviewer/brh/2608645547
ZVH-01,ZEVENHUIZEN-01,5076,B11F0305,147574327,2003-01-01,ON,6.34165008,53.11860501,https://www.nlog.nl/nlog-mapviewer/brh/147574327
ZVH-01-S1,ZEVENHUIZEN-01-SIDETRACK1,2344,B11F0090,106511747,2003-01-01,ON,6.34165008,53.11860501,https://www.nlog.nl/nlog-mapviewer/brh/106511747
ZVH-02,ZEVENHUIZEN-02,3853,B11F0103,106518946,2003-03-24,ON,6.34174487,53.11886316,https://www.nlog.nl/nlog-mapviewer/brh/106518946
ZVN-01,ZUIDERVEEN-01,2345,B07H0072,106511752,2003-01-01,ON,6.85488395,53.19067326,https://www.nlog.nl/nlog-mapviewer/brh/106511752
ZVN-02,ZUIDERVEEN-02,2346,B07H0234,106511757,2003-01-01,ON,6.85713597,53.19073519,https://www.nlog.nl/nlog-mapviewer/brh/106511757
ZVN-03,ZUIDERVEEN-03,2347,B07H0210,106511762,2003-01-01,ON,6.85608905,53.19075113,https://www.nlog.nl/nlog-mapviewer/brh/106511762
ZVN-03-S1,ZUIDERVEEN-03-SIDETRACK1,3708,B07H0211,106511766,2003-01-01,ON,6.85608905,53.19075113,https://www.nlog.nl/nlog-mapviewer/brh/106511766
ZVN-04,ZUIDERVEEN-04,2348,B07H0206,106511771,2003-01-01,ON,6.85504295,53.19077604,https://www.nlog.nl/nlog-mapviewer/brh/106511771
ZVN-05,ZUIDERVEEN-05,2349,B07H0202,106511776,2003-01-01,ON,6.8539811,53.19079245,https://www.nlog.nl/nlog-mapviewer/brh/106511776
ZVN-06,ZUIDERVEEN-06,2350,B07H0201,106511781,2003-01-01,ON,6.85294911,53.19080789,https://www.nlog.nl/nlog-mapviewer/brh/106511781
TWR-305,TWENTE-RIJN-305,3051,B34F1126,106515122,2003-01-01,ON,6.79506509,52.22245929,https://www.nlog.nl/nlog-mapviewer/brh/106515122
TWR-306,TWENTE-RIJN-306,3052,B34F1116,106515127,2003-01-01,ON,6.79470828,52.22274064,https://www.nlog.nl/nlog-mapviewer/brh/106515127
TWR-307,TWENTE-RIJN-307,3053,B34F1132,106515132,2003-01-01,ON,6.79433686,52.22302246,https://www.nlog.nl/nlog-mapviewer/brh/106515132
TWR-308,TWENTE-RIJN-308,3054,B34F1158,106515137,2003-01-01,ON,6.79752839,52.22197514,https://www.nlog.nl/nlog-mapviewer/brh/106515137
TWR-309,TWENTE-RIJN-309,3055,B34F1140,106515142,2003-01-01,ON,6.79809576,52.22192987,https://www.nlog.nl/nlog-mapviewer/brh/106515142
TWR-310,TWENTE-RIJN-310,3056,B34F1146,106515147,2003-01-01,ON,6.79867696,52.22187516,https://www.nlog.nl/nlog-mapviewer/brh/106515147
TWR-311,TWENTE-RIJN-311,3057,B34F1072,106515152,2003-01-01,ON,6.8010771,52.22168084,https://www.nlog.nl/nlog-mapviewer/brh/106515152
TWR-312,TWENTE-RIJN-312,2910,B34F1113,106514416,2003-01-01,ON,6.80164445,52.22163555,https://www.nlog.nl/nlog-mapviewer/brh/106514416
TWR-313,TWENTE-RIJN-313,2914,B34F1111,106514440,2003-01-01,ON,6.80222642,52.22158979,https://www.nlog.nl/nlog-mapviewer/brh/106514440
TWR-314,TWENTE-RIJN-314,3664,B34F0848,106518090,2003-01-01,ON,6.80460477,52.22336611,https://www.nlog.nl/nlog-mapviewer/brh/106518090
TWR-315,TWENTE-RIJN-315,3665,B34F1042,106518095,2003-01-01,ON,6.80450102,52.22300964,https://www.nlog.nl/nlog-mapviewer/brh/106518095
TWR-316,TWENTE-RIJN-316,3666,B34F1092,106518100,2003-01-01,ON,6.80439728,52.22265317,https://www.nlog.nl/nlog-mapviewer/brh/106518100
TWR-317,TWENTE-RIJN-317,3667,B34F1093,106518105,2003-01-01,ON,6.80404927,52.22064041,https://www.nlog.nl/nlog-mapviewer/brh/106518105
TWR-318,TWENTE-RIJN-318,3668,B34F1098,106518110,2003-01-01,ON,6.80396014,52.22028347,https://www.nlog.nl/nlog-mapviewer/brh/106518110
TWR-319,TWENTE-RIJN-319,3669,B34F1099,106518115,2003-01-01,ON,6.80385718,52.21993596,https://www.nlog.nl/nlog-mapviewer/brh/106518115
TWR-320,TWENTE-RIJN-320,3670,B34F1105,106518120,2003-01-01,ON,6.80337782,52.21758561,https://www.nlog.nl/nlog-mapviewer/brh/106518120
TWR-ON1,TWENTE-RIJN-ON1,5666,B34F3194,924328659,2003-01-01,ON,6.79669719,52.24190895,https://www.nlog.nl/nlog-mapviewer/brh/924328659
TWR-ON2,TWENTE-RIJN-ON2,5667,B34F3195,924328662,2003-01-01,ON,6.79040068,52.24316405,https://www.nlog.nl/nlog-mapviewer/brh/924328662
UHM-01,UITHUIZERMEEDEN-01,5073,B03G0104,147568142,2003-01-01,ON,6.80686337,53.44897902,https://www.nlog.nl/nlog-mapviewer/brh/147568142
UHM-01-S1,UITHUIZERMEEDEN-01-SIDETRACK1,2374,B03G0010,106511903,2003-01-01,ON,6.80686337,53.44897902,https://www.nlog.nl/nlog-mapviewer/brh/106511903
UHM-02,UITHUIZERMEEDEN-02,4883,B03G0081,106523395,2011-05-11,ON,6.80678367,53.44909849,https://www.nlog.nl/nlog-mapviewer/brh/106523395
UHM-OBS,UITHUIZERMEEDEN-OBSERVATIE,5501,B03G0428,359838960,2003-01-01,ON,6.80618809,53.44900956,https://www.nlog.nl/nlog-mapviewer/brh/359838960
UHZ-01,UITHUIZEN-01,2375,B03G0023,106511908,2003-01-01,ON,6.70566892,53.43128061,https://www.nlog.nl/nlog-mapviewer/brh/106511908
URE-01,URETERP-01,2376,B11E0047,106511913,2003-01-01,ON,6.20002127,53.10886644,https://www.nlog.nl/nlog-mapviewer/brh/106511913
URE-101,URETERP-02,5074,B11E0400,147568155,2003-01-01,ON,6.16653932,53.11834201,https://www.nlog.nl/nlog-mapviewer/brh/147568155
URE-101-S1,URETERP-02-SIDETRACK1,2377,B11E0051,106511918,2003-01-01,ON,6.16653932,53.11834201,https://www.nlog.nl/nlog-mapviewer/brh/106511918
URE-102,URETERP-03,2378,B11E0118,106511923,2003-01-01,ON,6.1660944,53.11838983,https://www.nlog.nl/nlog-mapviewer/brh/106511923
URE-103,URETERP-103,2379,B11E0104,106511928,2003-01-01,ON,6.16566374,53.11842827,https://www.nlog.nl/nlog-mapviewer/brh/106511928
URE-103-S1,URETERP-103-SIDETRACK1,2745,B11E0122,106511932,2003-01-01,ON,6.16566374,53.11842827,https://www.nlog.nl/nlog-mapviewer/brh/106511932
URE-201,URETERP-04,2380,B11E0105,106511937,2003-01-01,ON,6.1873559,53.10008755,https://www.nlog.nl/nlog-mapviewer/brh/106511937
URE-201-S1,URETERP-201-SIDETRACK1,4154,B11E0120,106511941,2007-11-07,ON,6.1873559,53.10008755,https://www.nlog.nl/nlog-mapviewer/brh/106511941
URE-202,URETERP-202,3848,B11E0121,106518925,2003-02-08,ON,6.18720877,53.10011848,https://www.nlog.nl/nlog-mapviewer/brh/106518925
WS-MS-ME,WILLEM SOPHIA - MIJNSCHACHT MELANIE,6047,B62E5071,4035080038,2003-01-01,ON,6.03350394,50.85163149,https://www.nlog.nl/nlog-mapviewer/brh/4035080038
WS-MS-SO,WILLEM SOPHIA - MIJNSCHACHT SOPHIA,4401,B62B0486,106521542,2003-01-01,ON,6.01391152,50.84154321,https://www.nlog.nl/nlog-mapviewer/brh/106521542
WS-MS-WL1,WILLEM SOPHIA - MIJNSCHACHT WILLEM I,,B62E0349,105816257,2003-01-01,ON,6.03169675,50.85575333,https://www.nlog.nl/nlog-mapviewer/brh/105816257
WS-MS-WL2,WILLEM SOPHIA - MIJNSCHACHT WILLEM II,,B62E0348,105816256,2003-01-01,ON,6.03154516,50.85604512,https://www.nlog.nl/nlog-mapviewer/brh/105816256
WSE-01,WOUDSEND-01,2724,B10H0172,106513495,2003-01-01,ON,5.64808317,52.94186596,https://www.nlog.nl/nlog-mapviewer/brh/106513495
WSF-01,WESTSTELLINGWERF-01,2584,B16E0099,106513062,2003-01-01,ON,6.13525914,52.90321982,https://www.nlog.nl/nlog-mapviewer/brh/106513062
WSF-01-S1,WESTSTELLINGWERF-01-SIDETRACK1,5921,B16E1994,3093276377,2024-12-16,ON,6.13525914,52.90321982,https://www.nlog.nl/nlog-mapviewer/brh/3093276377
WSK-01,WINTERSWIJK-01,2224,B41E0226,106511082,2003-01-01,ON,6.69255467,51.92564807,https://www.nlog.nl/nlog-mapviewer/brh/106511082
WSM-01,WINSUM-01,2225,B07B0049,106511088,2003-01-01,ON,6.51853465,53.34380809,https://www.nlog.nl/nlog-mapviewer/brh/106511088
WSM-OBS,WINSUM-OBSERVATIE,3694,B07B0031,106511092,2003-01-01,ON,6.54018924,53.33980319,https://www.nlog.nl/nlog-mapviewer/brh/106511092
WSN-01,WINSCHOTEN-01,2226,B13A0171,106511097,2003-01-01,ON,7.02098092,53.13540343,https://www.nlog.nl/nlog-mapviewer/brh/106511097
WSN-02,WINSCHOTEN-02,2227,B13A0196,106511102,2003-01-01,ON,7.00957776,53.146574,https://www.nlog.nl/nlog-mapviewer/brh/106511102
WSN-03,WINSCHOTEN-03,2228,B08C0040,106511108,2003-01-01,ON,7.00113871,53.15090617,https://www.nlog.nl/nlog-mapviewer/brh/106511108
WSN-04,WINSCHOTEN-04,2229,B13A0198,106511114,2003-01-01,ON,7.00151652,53.15078552,https://www.nlog.nl/nlog-mapviewer/brh/106511114
WSN-05,WINSCHOTEN-05,2230,B13A0199,106511121,2003-01-01,ON,7.00345501,53.14653744,https://www.nlog.nl/nlog-mapviewer/brh/106511121
WSN-06,WINSCHOTEN-06,2231,B13A0200,106511128,2003-01-01,ON,7.00664666,53.14321859,https://www.nlog.nl/nlog-mapviewer/brh/106511128
ZVN-07,ZUIDERVEEN-07,2351,B07H0073,106511786,2003-01-01,ON,6.85297561,53.19143667,https://www.nlog.nl/nlog-mapviewer/brh/106511786
ZVN-08,ZUIDERVEEN-08,2352,B07H0203,106511791,2003-01-01,ON,6.85402255,53.19142075,https://www.nlog.nl/nlog-mapviewer/brh/106511791
ZVN-09,ZUIDERVEEN-09,2353,B07H0199,106511796,2003-01-01,ON,6.85506948,53.19140482,https://www.nlog.nl/nlog-mapviewer/brh/106511796
ZVN-10,ZUIDERVEEN-10,2354,B07H0235,106511801,2003-01-01,ON,6.8561156,53.19137991,https://www.nlog.nl/nlog-mapviewer/brh/106511801
ZVN-11,ZUIDERVEEN-11,2355,B07H0248,106511806,2003-01-01,ON,6.85716253,53.19136396,https://www.nlog.nl/nlog-mapviewer/brh/106511806
ZVN-12,ZUIDERVEEN-12,2356,B07H0252,106511811,2003-01-01,ON,6.85820865,53.19133904,https://www.nlog.nl/nlog-mapviewer/brh/106511811
ZVN-13,ZUIDERVEEN-13,2508,B07H0251,106512663,2003-01-01,ON,6.85818207,53.19071026,https://www.nlog.nl/nlog-mapviewer/brh/106512663
ZWA-01,ZWAAG-01,2357,B19F0065,106511816,2003-01-01,ON,5.05224114,52.66378663,https://www.nlog.nl/nlog-mapviewer/brh/106511816
ZWD-01,ZUIDWENDING-01,2358,B12F0122,106511821,2003-01-01,ON,6.94994491,53.11958747,https://www.nlog.nl/nlog-mapviewer/brh/106511821
ZWD-02,ZUIDWENDING-02,3682,B12F0179,106518170,2003-01-01,ON,6.94979502,53.11958346,https://www.nlog.nl/nlog-mapviewer/brh/106518170
ZWD-02-S1,ZUIDWENDING-02-SIDETRACK1,3683,B12F0190,106518174,2003-01-01,ON,6.94979502,53.11958346,https://www.nlog.nl/nlog-mapviewer/brh/106518174
ZWD-A1A,ZUIDWENDING-A1A,5544,B12F1151,472959072,2014-12-22,ON,6.9286405,53.08947614,https://www.nlog.nl/nlog-mapviewer/brh/472959072
ZWD-A1B,ZUIDWENDING-A1B,5900,B12F1833,2682702276,2023-06-02,ON,6.92888604,53.08971089,https://www.nlog.nl/nlog-mapviewer/brh/2682702276
ZWD-A2A,ZUIDWENDING-A2A,5346,B12F1108,240415294,2012-04-25,ON,6.9262804,53.08718842,https://www.nlog.nl/nlog-mapviewer/brh/240415294
ZWD-A2B,ZUIDWENDING-A2B,5347,B12F1109,240415327,2012-06-14,ON,6.92652591,53.08742317,https://www.nlog.nl/nlog-mapviewer/brh/240415327
TWR-321,TWENTE-RIJN-321,3671,B34F1107,106518125,2003-01-01,ON,6.80330408,52.21723717,https://www.nlog.nl/nlog-mapviewer/brh/106518125
